Date,Open,High,Low,Close,Adj Close,Volume,stock,Receita Líquida - (R$),Custos - (R$),Lucro Bruto - (R$),Despesas/Receitas Operacionais - (R$),EBITDA - (R$),EBIT - (R$),Resultado Financeiro - (R$),Impostos - (R$),Lucro Líquido - (R$),Lucro atribuído a Controladora,Lucro atribuído a Não Controladores,Dívida Bruta - (R$),Margem Bruta - (%),Margem Ebitda - (%),Margem Líquida - (%)
2022-09-28,0.7855899427605112,0.7987004801942021,0.7824573678049651,0.7928993433356678,0.7113848992696884,0.9281043760401236,VALE3,-0.0526,0.1248,-0.2563,0.2014,-0.4407,-0.2688,2.0214,-0.0496,-0.233,-0.2246999999999999,-1.2302,-0.001,-0.215,-0.4097,-0.1903999999999999
2022-09-29,0.788142457141198,0.7980043720970416,0.7814131171409007,0.7939435939997324,0.7123218214663308,1.328680942461413,VALE3,-0.0526,0.1248,-0.2563,0.2014,-0.4407,-0.2688,2.0214,-0.0496,-0.233,-0.2246999999999999,-1.2302,-0.001,-0.215,-0.4097,-0.1903999999999999
2022-09-30,0.7946397020968928,0.8458057716779604,0.7919712287122284,0.8358278091998156,0.7499000628126025,2.116425288188005,VALE3,-0.0526,0.1248,-0.2563,0.2014,-0.4407,-0.2688,2.0214,-0.0496,-0.233,-0.2246999999999999,-1.2302,-0.001,-0.215,-0.4097,-0.1903999999999999
2022-10-03,0.8497505022529683,0.8605406203505751,0.8252696976284879,0.8585682550630711,0.7703027397483388,1.6256621564498133,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-04,0.8608886743991553,0.8846733709264752,0.8592643631602316,0.8793363356388226,0.7889357583577231,1.5886994504720304,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-05,0.8851374724973569,0.9033530386924216,0.8831651072098529,0.8929109746433951,0.8011148174716759,1.623122065280724,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-06,0.8956954955503609,0.8999883686922727,0.8692423256383764,0.8728390906831278,0.7831064726722691,2.926710562894866,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-07,0.8743473543997502,0.9216846524097876,0.8720269350636659,0.8760877131609752,0.7860211155149961,3.183423524976294,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-10,0.8865297772100016,0.8936070827405557,0.8525351116782578,0.8584522075407698,0.7701984651630827,1.733351358967817,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-11,0.8492864006820868,0.8606566678728763,0.8357117616775143,0.8526510706822356,0.7649937647692823,1.2904500950154043,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-13,0.8382642760582012,0.8446455620099182,0.8243415830050483,0.8374521204387393,0.7513575170114515,1.2551934772591389,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-14,0.8424411016778117,0.8511428069656131,0.8075182330043048,0.810186794907293,0.7268951241982895,1.2982912460156366,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-17,0.8145956270531826,0.8265459548188313,0.8035735024292969,0.8229492782924036,0.7383455889903033,0.9840663546454724,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-18,0.838844425151384,0.8449936160584985,0.8207448179602971,0.8348996060580525,0.7490672824237309,1.047035481303482,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-19,0.8310708344870221,0.8368719713455565,0.8188885001950944,0.8250376911022089,0.740219212087779,0.8626027746782996,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-20,0.8235294273855865,0.8491704416781092,0.815871884243526,0.8355957141552129,0.7496918677153845,1.418212491764697,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-21,0.8330432882928498,0.8664578047314107,0.8288664626732392,0.8600765187796935,0.771655830843608,1.4032118634063118,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-24,0.8500985563015486,0.8579881059698882,0.8258498467216707,0.8345515520094722,0.748754989777904,1.2199977912250703,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-25,0.8308388279607432,0.8500985563015486,0.8228332307701023,0.8345515520094722,0.748754989777904,1.0723259542478931,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-26,0.8270100563897129,0.8684301700189146,0.8251537386245102,0.8531151722531171,0.7654102434820418,1.5554992783399153,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-27,0.835363707628934,0.8367560123415787,0.8055458677168008,0.8227172717661246,0.7381373938930854,2.003625437470724,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-28,0.795799911764935,0.8011370355709113,0.7732915609462822,0.7825733268089428,0.7021204829984626,2.0104992973810782,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-10-31,0.7657500653265229,0.8051978136682206,0.7601809349942675,0.7788606027602137,0.6987894499612998,1.4922216848382834,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-01,0.8057778742430798,0.8214410145757812,0.7999767373845456,0.8025292517652324,0.7200247745084224,1.6249728663424592,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-03,0.7847777871410494,0.7882585046634993,0.7724794053268202,0.7790926978048164,0.6989976893176795,1.3096626286706603,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-04,0.8255017926730905,0.8514908610141934,0.8214410145757812,0.8382642760582012,0.7520861998517141,2.330299441332272,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-07,0.835363707628934,0.8473140353945828,0.8288664626732392,0.8338554439123116,0.7481304044862502,1.121353141220691,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-08,0.8313029295316248,0.8693583731606778,0.8313029295316248,0.8591484041562539,0.77082313897306,1.5140200084542763,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-09,0.8597284647311132,0.8676180143994527,0.8413968510137473,0.8487063401072276,0.7614546251532253,1.6073978727212488,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-10,0.8295625707703997,0.8756236115900936,0.828170266057755,0.8649495410147883,0.7760279278851839,1.814931318524386,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-11,0.9048613024090438,0.9628726709943866,0.8958115430726622,0.9548671623220694,0.8567015806540017,3.0532162428738445,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-14,0.95591132446781,0.97969602099513,0.9441930032284404,0.9665853950431156,0.8672151675085349,1.6688627474875186,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-16,0.9667014425654168,0.9835247040478368,0.9460494095119666,0.9564914735609932,0.8581588578162034,1.2542528437977218,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-17,0.9382759073659284,0.9663533885168364,0.9367675551309824,0.96414892818473,0.8650291189877469,1.210656196565736,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-18,0.9786517703310657,0.9802760815699894,0.9363034535601008,0.9378118057950467,0.8413995950817803,1.6879762670942042,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-21,0.9177398333164558,0.9303863576975888,0.9082259724091926,0.9272536942237192,0.8319268066766893,1.0566284193168791,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-22,0.9276017482722994,0.9451212063702036,0.9211045033166044,0.929806208604406,0.8342169527460862,1.0322252645769625,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-23,0.938972015463089,0.9439609967021614,0.9274857892683216,0.938972015463089,0.8424404820495461,0.8536458115153338,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-24,0.9457013554633864,0.95591132446781,0.93525929141436,0.945005158847902,0.8478533775405644,0.4730167676483021,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-25,0.9513864447996192,0.961596413804043,0.9360714470338218,0.9386239614145088,0.8421282779220429,0.7798117971430639,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-28,0.9351432438920586,0.9553311753746272,0.9226127670332268,0.9432648886050008,0.8462920028297538,0.6156503128463111,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-29,0.9612483597554627,0.9940828156191645,0.9585798863707984,0.97969602099513,0.8789778364280519,1.6213283877085485,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-11-30,0.9861932659508248,1.0049889812390724,0.9834087450438592,0.9944308696677449,0.8921980480647416,2.282380450056933,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-01,1.0026684733846645,1.0064972449556948,0.9830606909952788,0.9998839524776988,0.8970903672943914,1.3069587834981664,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-02,1.006613292477996,1.017983471150462,0.9858452119022446,1.0070773940488775,0.9035442382714992,1.15060417610791,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-05,1.0198398774339883,1.0324863132967976,1.005685089336233,1.0060331433848133,0.9026073603340186,0.8338696594297552,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-06,1.0092817658626607,1.031790205199637,1.0080055086723172,1.02065203305345,0.9157233859037756,0.8125130907996908,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-07,0.9967513775221526,1.0026684733846645,0.9729666809948326,0.9843368596672986,0.8831415613357627,1.7304989927224674,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-08,0.9919944028093592,1.012298381814229,0.990254044048134,0.9964032349552486,0.8939674408361229,1.1359158228257848,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-09,1.021696195199191,1.0388675992485148,1.0155470042920764,1.0295857448675303,0.923738631591694,1.4361987745107374,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-12,1.0227404458632554,1.0244808046244804,0.9906020980967144,0.9988397018136342,0.8961534893569109,1.3326910114285062,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-13,1.0006961080971606,1.014038740575454,0.9935026665259816,0.9996519459514196,0.899934638069819,1.2018553709409,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-14,0.9948949712386262,1.0132265849559925,0.9919944028093592,1.0081215561946184,0.907559517950454,1.316277528761677,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-15,1.0139226930531529,1.0229724523895345,1.0081215561946184,1.0113701786724658,0.9104839863271056,0.9437600204121268,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-16,1.009397813384962,1.0131105374336908,0.980508176614592,0.9940828156191645,0.8949210487367727,1.438068616735659,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-19,0.9861932659508248,0.9929226059511224,0.977375513140722,0.9904861390927368,0.8916831369760866,1.0475876750358926,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-20,0.9904861390927368,1.012298381814229,0.9897899424772526,0.9948949712386262,0.8956522100900975,0.8628426933344504,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-21,1.0082376037169198,1.014038740575454,0.9957071268580882,1.0005800605748592,0.9007702510450474,1.492206451907734,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-22,1.0010441621457409,1.0053370352876527,0.9825965894243972,0.9948949712386262,0.8956522100900975,0.7399091355692736,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-23,0.9894418884286724,1.0038286830527066,0.987121469092588,1.0015082637166224,0.901605775501952,0.7104829219807379,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-26,1.0026684733846645,1.015663051814378,1.0016243112389236,1.0106740705753054,0.9098572765956844,0.7010004227138228,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-27,1.0210000871020304,1.0401438564388583,1.014850896194916,1.0348068211512056,0.9315827713600026,1.017571185388573,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-28,1.0348068211512056,1.0466411013945531,1.029121643296649,1.0324863132967976,0.9294938274402554,0.8878703982268868,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-29,1.032602360819099,1.0436244854429846,1.030629995531595,1.0312100561064543,0.9283448595993165,1.5275125766882849,VALE3,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2023-01-02,1.02888963677037,1.0430444248681254,1.027149278009145,1.0372432880095912,0.9337761669016532,0.4868368438891195,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-03,1.0372432880095912,1.0452487966819084,1.0313261036287555,1.0353868817260647,0.9321050294695205,0.964724341080548,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-04,1.0360830783415491,1.0401438564388583,1.0204199380088477,1.0372432880095912,0.9337761669016532,1.005194429317298,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-05,1.0379393961067518,1.0636964579215755,1.032602360819099,1.054646698585194,0.9494435561138898,1.107647311958993,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-06,1.055806908253236,1.0759948397358046,1.055806908253236,1.0713539125453124,0.9644842355947052,1.1965695440403064,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-09,1.0619560991603505,1.078895408165072,1.058707476682503,1.0725142107316783,0.965528840332064,0.7344481299673634,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-10,1.0730942713065377,1.0894535197363997,1.0713539125453124,1.0857407956876706,0.9774360596740967,0.7548335992749126,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-11,1.0904976818821404,1.096182859736697,1.070425797921873,1.0819120241166402,0.97398915615128,0.9076579750103776,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-12,1.0845805860196285,1.0940944469268916,1.0783153475902123,1.0875971134528732,0.9791071085879062,0.6877134990422294,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-13,1.087017052878014,1.093862351882289,1.0831882813069835,1.0885253165946362,0.979942810081458,0.6438121931992582,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-16,1.0674091819703049,1.0719340616384954,1.053834542965732,1.0703097503995718,0.9635443480342204,0.7450388249317375,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-17,1.07332636635114,1.0816800175903614,1.0654368166828003,1.068917445686927,0.9622907515347306,0.7128821085422467,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-18,1.0797075637845337,1.0932822913074298,1.0779672935416322,1.082956186262381,0.9749292207484118,0.6373953212053818,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-19,1.0882933100683574,1.0949066025463534,1.082724179736102,1.0875971134528732,0.9791071085879062,0.826862511377095,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-20,1.0894535197363997,1.0972270218824378,1.0848125925459071,1.0904976818821404,0.981718310617171,1.0321795657853148,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-23,1.094674507501751,1.0987352855990602,1.0871330118819915,1.0940944469268916,0.9849563994145044,0.5154176298321712,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-24,1.0942104059308693,1.10569672064396,1.0813318750234573,1.10569672064396,0.9954012960498876,0.6641481554825222,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-25,1.1045364224575944,1.1184592040290708,1.099547441218522,1.1161386961746629,1.0048016764662353,0.6962553648477278,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-26,1.119619413697113,1.1370228242727158,1.1183431565067696,1.1370228242727158,1.023602614335578,1.023500603604873,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-27,1.1352824655114908,1.1403874942728645,1.100243637834006,1.1059287271702392,0.9956101992936944,1.3207864762042585,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-30,1.1126580671705366,1.1172989943610288,1.0928181897365483,1.1019839965952312,0.9920590211856216,0.907121014208516,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-31,1.0942104059308693,1.1008236984088655,1.0888733706432163,1.0965309137852772,0.9871497949561552,0.7867275476124286,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-01,1.1045364224575944,1.1045364224575944,1.062652207257511,1.0843484909750258,0.9761826402112544,1.0974602896541743,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-02,1.063812505443877,1.066945080399423,1.0309780495801752,1.0342266720580229,0.9310606017688086,1.4412027921961696,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-03,1.0414201136292016,1.053138346350248,1.0290056842926714,1.032022211725916,0.9290760209526412,0.8585888974785691,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-06,1.0233205064381148,1.0239006555312975,1.005453082809954,1.019143680818504,0.9174820679579956,0.6812433117914307,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-07,1.016243112389237,1.02888963677037,1.0092817658626607,1.0258730208188016,0.9235401735100772,0.6192072021295637,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-02-08,1.0337625704871412,1.036895233961011,1.0163591599115382,1.0293537383412517,0.9266737221671836,0.5488044053635148,VALE3,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
